year,length,budget,rating,votes,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
2002,95,,5.9,28, ,0,0,0,1,0,0,0
2002,89,,5.3,50, ,0,0,0,1,0,0,0
2002,23,,5.1,15, ,0,0,1,0,1,0,1
2002,10,,6.3,6, ,0,0,0,1,0,0,1
2002,5,,4.8,10, ,0,0,0,1,0,0,1
2002,102,,6.1,813, R,0,0,1,1,0,0,0
2002,18,,6.9,8, ,0,0,0,1,0,0,1
2002,152,100000000,7.3,38394, PG,0,0,0,0,0,0,0
2002,125,70000000,6.2,6368, R,0,0,0,1,0,0,0
2002,80,,7.8,14, ,0,0,0,0,1,0,0
2002,83,300000,5.2,96, ,0,0,0,0,0,1,0
2002,97,,7.2,25, ,0,0,0,1,0,1,0
2002,18,,8.2,6, ,0,0,0,0,0,0,1
2002,117,,7.3,807, PG,0,0,0,1,0,0,0
2002,96,7000000,6.2,336, R,0,0,0,1,0,1,0
2002,57,,7.7,11, ,0,0,0,0,1,0,0
2002,91,,5,20, ,0,0,1,0,0,0,0
2002,14,,7,13, ,0,0,1,1,0,1,1
2002,28,,6,6, ,0,0,1,0,0,0,1
2002,96,11000000,7.3,3857, R,0,0,0,1,0,0,0
2002,95,,7,10, ,0,0,1,0,0,0,0
2002,84,,8,11, ,0,0,0,0,1,0,0
2002,96,,6.7,104, ,0,0,0,1,0,0,0
2002,6,,6.7,19, ,0,1,1,0,0,0,1
2002,25,,6.1,6, ,0,0,0,0,0,0,1
2002,76,10000000,4.8,425, PG,0,1,1,0,0,0,0
2002,10,,7.6,7, ,0,0,1,0,0,0,1
2002,90,,3.5,77, R,0,0,1,0,0,0,0
2002,95,,6.7,30, ,0,0,0,0,0,0,0
2002,83,,7,280, ,0,0,1,1,0,0,0
2002,86,,8.4,8, ,0,0,0,0,0,0,0
2002,11,,7.1,729, ,1,0,1,0,0,0,1
2002,11,,7.2,688, ,1,0,0,1,0,0,1
2002,11,,7.6,655, ,1,0,1,0,0,0,1
2002,124,,6.7,16, ,0,0,0,0,1,0,0
2002,112,,6.6,126, ,0,0,0,1,0,0,0
2002,108,,5.8,67, ,0,0,0,1,0,0,0
2002,6,1000,6.6,5, ,0,0,0,0,0,0,1
2002,86,,8.6,5, ,0,0,0,0,1,0,0
2002,82,,7,14, ,0,0,1,1,0,1,0
2002,101,,6.1,33, ,0,0,1,0,0,0,0
2002,56,,7.4,6, ,0,0,0,0,1,0,0
2002,90,,5.2,61, R,0,0,0,1,0,0,0
2002,19,,7.5,6, ,0,0,0,1,0,0,1
2002,9,,7.7,68, ,0,0,0,0,0,0,1
2002,133,,7.3,540, R,0,0,0,1,0,0,0
2002,105,,3.3,6, ,0,0,1,1,0,0,0
2002,108,2000000,4.6,186, PG,0,0,0,1,0,0,0
2002,90,,7.4,1614, R,0,0,0,1,0,0,0
2002,55,,2.3,14, ,0,0,0,0,0,0,0
2002,90,,6.7,34, ,0,0,0,0,0,0,0
2002,88,50000,6.8,30, ,0,0,0,0,0,0,0
2002,79,,7.4,121, ,0,0,0,0,1,0,0
2002,90,,7.1,22, ,0,0,1,0,0,0,0
2002,12,,6,17, ,0,0,0,0,0,0,1
2002,87,,4.5,131, R,0,0,0,1,0,0,0
2002,103,12000000,5.5,1048, R,0,0,0,1,0,0,0
2002,4,,7,9, ,0,0,0,1,0,0,1
2002,90,,7.9,91, ,0,0,0,0,1,0,0
2002,84,,7,10, ,0,0,0,0,0,0,0
2002,75,100000,7.1,433, ,0,0,0,1,0,0,0
2002,161,,5.1,55, ,1,0,1,1,0,1,0
2002,172,,6.5,91, ,0,0,0,1,0,0,0
2002,173,,7.1,75, ,1,0,0,1,0,1,0
2002,106,,5.6,387, ,0,0,1,1,0,1,0
2002,16,,6,7, ,0,1,0,0,0,0,1
2002,82,,5.9,26, ,0,0,1,1,0,0,0
2002,100,,6.7,61, ,0,0,0,1,0,0,0
2002,90,1000000,5.2,5, ,0,0,0,0,0,0,0
2002,6,,6,14, ,1,0,0,0,0,0,1
2002,102,,5,72, ,0,0,0,1,0,0,0
2002,90,,7,11, ,0,0,0,1,0,1,0
2002,6,,6.8,12, ,0,0,1,0,0,0,1
2002,18,,6.2,5, ,0,0,0,0,0,0,1
2002,122,,6.4,951, ,0,0,0,1,0,0,0
2002,92,,7.5,382, ,0,0,0,0,1,0,0
2002,96,,6.6,50, ,0,0,0,0,1,0,0
2002,7,,7.8,12, ,0,0,0,0,0,0,1
2002,100,,5.4,78, ,0,0,1,0,0,0,0
2002,20,,8.5,6, ,0,0,0,0,0,0,1
2002,45,,2,11, ,0,0,0,0,1,0,0
2002,119,980000,6.7,41, ,0,0,0,0,0,0,0
2002,90,15000000,6.2,646, R,0,0,1,0,0,1,0
2002,10,,7.6,5, ,0,0,1,0,1,0,1
2002,81,60000000,7.3,22302, PG,0,1,1,0,0,0,0
2002,26,,4.3,8, ,0,0,0,1,0,0,1
2002,90,,5.5,24, ,0,0,0,0,1,0,0
2002,110,,5.6,129, ,0,0,0,1,0,0,0
2002,99,9000000,7.1,7958, R,0,0,1,1,0,0,0
2002,45,,6.3,6, ,0,1,0,1,0,0,0
2002,103,,7.7,41, ,0,0,0,0,1,0,0
2002,104,,6.7,232, ,0,0,0,1,0,0,0
2002,97,15000000,6.8,3598, PG,0,0,1,1,0,1,0
2002,102,40000000,5.8,3292, R,1,0,0,1,0,0,0
2002,45,,4.7,56, ,0,0,0,0,1,0,0
2002,91,,5,24, ,0,0,0,0,0,0,0
2002,105,,8.1,8371, R,0,0,0,1,0,1,0
2002,88,1900000,7.8,815, R,0,0,0,1,0,0,0
2002,45,,2.8,5, ,0,0,0,0,0,0,0
2002,19,,6.6,13, ,0,0,1,1,0,0,1
2002,88,,4.4,18, ,0,0,0,0,0,0,0
2002,42,,5.6,35, ,0,0,0,0,1,0,1
2002,84,,2.9,282, R,0,0,0,0,0,0,0
2002,10,,6.2,5, ,0,0,0,0,0,0,1
2002,40,,8.5,8, ,0,0,0,0,1,0,1
2002,53,,5.9,37, ,0,0,0,0,1,0,0
2002,111,,6.4,6, ,0,0,0,1,0,0,0
2002,97,,9.2,13, ,0,0,0,0,0,0,0
2002,8,5000,7.4,36, ,0,0,0,0,0,0,1
2002,85,,6.3,40, ,0,0,0,0,0,1,0
2002,93,,6,13, ,0,0,0,0,0,0,0
2002,118,46000000,7.3,22235, R,0,0,0,1,0,0,0
2002,6,,8.1,8, ,0,0,1,0,0,0,1
2002,110,3800000,6.8,40, R,0,0,0,1,0,0,0
2002,116,7000000,7.7,2495, R,0,0,1,1,0,0,0
2002,88,750000,6.7,409, R,0,0,0,1,0,0,0
2002,13,,6.5,23, ,0,0,0,0,0,0,1
2002,96,,7.4,342, ,0,0,0,1,0,0,0
2002,96,,6.8,7, ,0,0,0,0,1,0,0
2002,90,75000,3.6,74, ,0,0,0,1,0,1,0
2002,88,,6.3,27, ,0,0,0,1,0,0,0
2002,10,,8.7,6, ,0,0,0,0,0,0,1
2002,90,,6.5,11, ,0,0,0,0,0,0,0
2002,91,,7.1,61, ,0,0,0,1,0,0,0
2002,4,,7.5,137, ,0,0,1,0,0,1,1
2002,100,,6.8,328, ,0,0,1,0,0,0,0
2002,170,,4.3,40, ,0,0,1,0,0,0,0
2002,97,,3,22, ,0,0,0,1,0,1,0
2002,87,5000000,6.1,8893, R,0,0,1,0,1,0,0
2002,90,,4.2,12, ,0,0,1,0,0,0,0
2002,84,,5.3,171, R,0,0,1,1,0,1,0
2002,10,,8.1,24, ,0,0,0,0,0,0,1
2002,173,,4.5,22, ,0,0,0,1,0,0,0
2002,9,,6.2,46, ,0,0,1,0,0,0,1
2002,62,,7.6,11, ,0,0,0,0,1,0,0
2002,54,,4.3,70, ,0,0,0,1,0,0,0
2002,24,,4.9,14, ,0,0,0,1,0,0,1
2002,22,,7.2,5, ,0,0,0,1,0,0,1
2002,94,,7.1,6, ,0,0,0,1,0,0,0
2002,94,,6.9,4114, R,0,0,0,1,0,0,0
2002,88,,7.5,576, PG,0,0,0,1,0,0,0
2002,124,,5.8,71, ,0,0,0,1,0,1,0
2002,140,,5.2,83, ,0,0,0,0,1,0,0
2002,79,,7.1,20, ,0,0,0,0,1,0,0
2002,99,250000,6.8,1311, R,0,0,0,0,0,0,0
2002,102,,6.2,29, ,0,0,0,1,0,0,0
2002,103,,8.6,10, ,0,0,1,0,0,1,0
2002,56,,2.9,26, ,0,0,0,0,1,0,0
2002,25,,5.5,12, ,0,0,0,0,0,0,1
2002,37,,7.6,22, ,0,0,0,1,0,0,1
2002,13,,8.8,11, ,0,0,1,1,0,0,1
2002,86,,5.1,7, ,0,0,1,0,0,0,0
2002,110,,8.8,12, ,0,0,1,1,0,1,0
2002,82,15000000,6.2,810, ,0,1,1,0,0,0,0
2002,23,,5.5,6, ,0,0,0,1,0,0,0
2002,28,,6.1,8, ,0,0,0,0,0,0,1
2002,79,,6.5,184, ,0,0,0,0,1,0,0
2002,120,,8.2,5, ,0,0,0,0,0,0,0
2002,93,,6,28, ,0,0,1,0,0,0,0
2002,67,,7.3,23, ,0,0,0,0,0,1,0
2002,118,5000000,7.3,190, R,0,0,0,1,0,1,0
2002,94,,3.5,8, ,0,0,0,0,0,0,0
2002,92,,8.7,39, ,0,0,0,1,0,1,0
2002,90,75000,5.1,6, ,0,0,1,0,0,1,0
2002,26,,5.8,5, ,0,0,0,0,1,0,1
2002,97,,6.3,79, ,0,0,0,1,0,0,0
2002,89,,5.2,400, R,0,0,1,0,0,1,0
2002,77,,6.2,27, ,0,0,0,1,0,0,0
2002,85,,4.1,13, ,0,0,0,1,0,0,0
2002,138,,5.2,31, ,0,0,0,0,0,0,0
2002,150,,5.2,213, R,0,0,0,1,0,0,0
2002,112,,6.3,5, ,0,0,0,1,0,1,0
2002,129,,7.1,25, ,0,0,0,1,0,0,0
2002,94,,6.3,146, ,0,0,1,1,0,0,0
2002,105,,6.2,11, ,0,0,0,1,0,1,0
2002,93,,6.3,45, ,0,0,0,1,0,1,0
2002,91,,4,11, ,0,0,0,0,0,0,0
2002,11,,5.2,9, ,0,0,0,0,0,0,1
2002,82,,5.4,28, ,0,0,0,1,0,0,0
2002,93,,5.8,6, ,0,0,1,0,0,1,0
2002,105,,7.5,442, ,0,0,0,1,0,0,0
2002,35,,8,6, ,0,0,1,0,0,0,1
2002,85,,6.8,14, ,0,0,0,0,0,0,0
2002,123,,7.5,130, ,0,0,0,1,0,0,0
2002,97,,5.3,16, ,0,0,1,0,0,0,0
2002,127,,6.5,23, ,0,0,0,1,0,0,0
2002,121,,7.8,21, ,0,0,0,0,0,1,0
2002,100,,6.3,97, ,0,0,1,1,0,1,0
2002,7,,7.9,392, ,0,1,0,1,0,0,1
2002,86,,3.1,11, ,0,0,0,1,0,0,0
2002,30,,6.5,9, ,0,0,0,0,0,0,1
2002,83,,6.5,9, ,0,0,0,1,0,0,0
2002,100,,7,179, ,0,0,0,1,0,0,0
2002,119,,6.4,16, ,0,0,1,0,0,1,0
2002,93,,7,46, ,0,0,1,1,0,0,0
2002,97,,6,2955, ,0,0,0,1,0,0,0
2002,90,,4.8,41, ,0,0,0,0,0,0,0
2002,90,,7,7, ,0,0,1,0,0,0,0
2002,93,,7.5,1532, R,0,0,0,0,1,0,0
2002,86,,3.8,57, ,0,0,1,0,0,0,0
2002,104,25000000,5.4,1771, R,0,0,0,1,0,0,0
2002,81,,5.3,24, ,0,0,0,0,0,0,0
2002,7,,4.5,11, ,0,0,0,0,0,0,1
2002,91,,4.2,41, R,0,0,0,1,0,0,0
2002,73,,5.2,7, ,0,1,0,0,0,0,0
2002,88,,7,22, ,0,0,1,1,0,1,0
2002,89,,5.5,140, R,0,0,0,1,0,1,0
2002,5,,6,17, ,0,0,0,0,0,0,1
2002,82,,7.2,34, ,0,0,0,1,0,1,0
2002,103,,5.9,440, ,0,0,1,0,0,0,0
2002,84,,7.9,591, R,0,0,0,1,0,0,0
2002,87,,4,434, ,0,0,1,0,0,0,0
2002,165,,6.1,16, ,0,0,0,0,0,1,0
2002,40,,4.2,7, ,0,0,0,0,0,0,1
2002,3,,6.3,10, ,0,0,0,0,0,0,1
2002,100,,5.2,33, ,0,0,1,0,0,0,0
2002,87,,6.8,29, ,0,0,0,0,0,0,0
2002,5,,8,5, ,0,0,1,0,0,0,1
2002,102,,6.3,11, ,0,0,0,1,0,0,0
2002,105,,6.1,15, ,0,0,0,1,0,0,0
2002,105,,7.7,14, ,0,0,0,1,0,0,0
2002,26,,6.6,39, ,0,0,0,0,1,0,1
2002,112,,7.2,8, ,0,0,0,1,0,0,0
2002,71,,8.6,5, ,0,0,1,0,0,0,0
2002,119,,6.1,438, ,0,0,0,1,0,1,0
2002,145,,5.8,11, ,0,0,1,0,0,1,0
2002,180,,4.6,54, ,0,0,1,0,0,0,0
2002,93,,6.5,10, ,0,0,0,0,1,0,0
2002,90,,1.4,23, ,0,0,0,1,0,0,0
2002,16,,7,30, ,0,0,1,0,0,0,1
2002,7,,3.7,6, ,0,1,0,0,0,0,1
2002,103,,7.1,133, ,0,0,0,1,0,0,0
2002,172,,7,310, ,0,0,0,1,0,0,0
2002,131,,8.4,14, ,1,0,0,1,0,0,0
2002,7,,7.2,24, ,0,0,0,0,0,0,1
2002,8,,8.2,5, ,0,0,0,1,0,0,1
2002,98,,8.6,15, ,0,0,0,1,0,0,0
2002,107,215000,7.1,56, R,0,0,0,1,0,0,0
2002,85,,7.5,278, ,0,0,0,1,0,1,0
2002,107,,7.9,19, ,0,0,0,0,0,0,0
2002,97,,7.3,1503, ,0,0,0,1,0,0,0
2002,14,,6.9,25, ,0,0,0,0,0,0,1
2002,84,,7.8,11, ,0,0,0,0,1,0,0
2002,22,,4.9,18, ,0,0,0,1,0,0,1
2002,95,,5.5,128, ,0,0,1,1,0,0,0
2002,70,,9.3,70, ,0,0,0,0,1,0,0
2002,22,,6,37, ,1,0,0,0,0,0,1
2002,99,,6.5,28, ,0,0,1,1,0,0,0
2002,12,,5.2,11, ,0,0,0,0,0,0,1
2002,16,8500,8,6, ,0,0,0,1,0,0,1
2002,108,,3.8,48, ,0,0,0,1,0,0,0
2002,20,50000,8,5, ,0,0,0,1,0,0,1
2002,126,,7.4,71, ,0,0,0,1,0,1,0
2002,103,,6.5,2614, R,0,0,0,1,0,0,0
2002,96,,4.9,56, ,0,0,1,0,0,0,0
2002,119,,7,69, ,0,0,0,0,0,0,0
2002,20,,6.8,64, ,0,0,0,1,0,0,1
2002,90,650000,5.5,6, ,1,0,0,1,0,0,0
2002,28,30000,8.8,10, ,0,0,1,1,0,1,1
2002,89,,6.4,136, ,0,0,1,1,0,0,0
2002,86,,7.5,72, ,0,0,0,1,0,0,0
2002,97,,6.8,41, ,0,0,0,1,0,1,0
2002,50,,6.8,6, ,0,0,1,1,0,0,0
2002,155,,7.8,94, ,0,0,0,1,0,0,0
2002,60,,6.5,18, ,0,0,0,0,1,0,0
2002,25,50000,5.1,29, ,0,0,1,0,0,0,1
2002,100,,5.8,59, R,1,0,0,0,0,0,0
2002,105,,5.7,202, ,0,0,1,0,0,0,0
2002,36,,8.5,11, ,0,0,0,1,0,0,1
2002,111,,8.9,8, ,0,0,0,0,1,0,0
2002,15,,6.6,16, ,0,0,0,0,0,1,1
2002,20,,8,7, ,0,0,0,0,0,0,1
2002,103,,6.4,137, R,0,0,0,1,0,0,0
2002,98,,6,17, ,0,0,0,1,0,0,0
2002,23,,4.8,5, ,0,0,0,1,0,0,1
2002,3,,5.9,5, ,0,0,1,0,0,0,1
2002,95,,7.1,21, ,0,0,0,1,0,0,0
2002,27,66000,6.7,15, ,0,0,0,1,0,0,1
2002,92,11000000,5.6,1560, R,0,0,0,1,0,0,0
2002,7,,7.3,15, ,0,0,0,0,0,0,1
2002,99,30000000,4.9,1484, PG,0,0,1,0,0,0,0
2002,109,,8,4631, R,0,0,0,1,0,0,0
2002,130,,5,29, ,0,0,0,1,0,0,0
2002,86,80000000,7.3,10944, PG,0,1,1,1,0,0,0
2002,44,,8,5, ,0,0,0,1,0,0,1
2002,7,,7,18, ,0,0,1,0,0,0,1
2002,85,,4.7,227, ,0,0,1,0,0,0,0
2002,84,,3.7,17, ,0,0,1,0,0,0,0
2002,113,,7.6,6, ,0,0,1,0,0,0,0
2002,60,,8,5, ,0,0,0,0,1,0,0
2002,13,2400,3.5,35, ,1,0,1,0,0,0,1
2002,90,,6.5,134, ,0,0,1,0,0,0,0
2002,93,,7.3,7, ,0,0,0,1,0,0,0
2002,77,,7.1,8, ,0,0,0,0,1,0,0
2002,90,,4.9,216, R,0,0,0,0,0,0,0
2002,15,7000,4.2,12, ,0,0,0,0,0,0,1
2002,90,,6.4,116, ,0,0,1,1,0,1,0
2002,95,,4.9,1215, R,0,0,0,0,0,0,0
2002,15,42000,9.4,10, ,0,0,1,0,0,1,1
2002,98,,6.1,164, ,0,0,0,1,0,0,0
2002,23,,6,5, ,0,0,0,0,0,0,1
2002,90,,4.9,14, ,0,0,0,0,0,0,0
2002,6,,5.1,7, ,0,0,0,0,0,0,1
2002,89,,7.4,2112, R,0,0,0,0,1,0,0
2002,90,,5.5,138, R,0,0,1,1,0,0,0
2002,55,,6.2,8, ,0,0,0,0,0,0,0
2002,7,,3,12, ,0,0,0,0,0,0,1
2002,90,1000000,6.6,1588, R,0,0,0,1,0,0,0
2002,10,,5.9,24, ,0,0,0,0,0,0,1
2002,89,,3.7,17, R,0,0,0,0,0,0,0
2002,155,,8,30, ,0,0,0,0,1,0,0
2002,85,,5.2,288, R,1,0,0,0,0,0,0
2002,97,,5.5,9, ,0,0,0,0,0,0,0
2002,111,,4.2,7, ,0,0,0,1,0,0,0
2002,20,,9,8, ,0,0,0,0,1,0,1
2002,83,,6.2,110, R,0,0,1,0,0,0,0
2002,3,,8.6,6, ,0,0,0,1,0,0,1
2002,12,,7.8,8, ,0,1,0,0,0,0,1
2002,111,,5.8,46, ,0,0,0,0,0,1,0
2002,115,,8.1,326, ,0,0,0,1,0,0,0
2002,90,,6.4,10, ,0,0,0,1,0,0,0
2002,122,,6.1,263, ,0,0,1,1,0,0,0
2002,113,4000000,7.8,1466, R,0,0,0,1,0,0,0
2002,90,,5,203, ,0,0,1,1,0,1,0
2002,74,,3.2,72, ,0,0,0,0,1,0,0
2002,28,,7.6,20, ,0,0,0,1,0,0,1
2002,5,,4.7,9, ,0,0,1,0,0,0,1
2002,100,,7.1,89, ,0,0,0,1,0,0,0
2002,90,,5.5,37, R,0,0,0,1,0,0,0
2002,120,,7,51, ,0,0,0,0,1,0,0
2002,102,,3.4,106, ,0,0,1,0,0,0,0
2002,118,,2.5,5, ,0,0,1,1,0,1,0
2002,91,1400000,3.1,11, ,0,0,0,0,0,0,0
2002,18,25000,8.2,6, ,0,0,0,1,0,0,1
2002,59,,8.9,8, ,0,0,0,1,1,0,0
2002,119,,8,4350, R,0,0,0,1,0,0,0
2002,80,,2.6,22, ,0,0,0,0,0,0,0
2002,71,,6.6,28, ,0,0,0,0,1,0,0
2002,154,,6.8,11, ,1,0,0,1,0,1,0
2002,70,,7.2,10, ,0,0,0,0,1,0,0
2002,90,,6.8,16, R,0,0,0,0,0,0,0
2002,64,,1.6,10, ,0,0,0,0,1,0,0
2002,95,200000,4.5,29, ,1,0,1,0,0,0,0
2002,18,,6.8,15, ,0,0,0,1,0,0,1
2002,95,,5,88, R,0,0,0,1,0,0,0
2002,88,,6.2,23, ,0,0,1,0,0,0,0
2002,78,,5.8,23, ,0,0,0,0,0,0,0
2002,90,,6.2,5, ,0,0,1,0,0,0,0
2002,110,,7.9,49, ,0,0,0,1,0,0,0
2002,95,,4.7,27, ,0,0,1,0,0,1,0
2002,90,,7,29, ,0,0,1,1,0,0,0
2002,92,,7.6,27, ,0,0,0,0,1,0,0
2002,79,24000,7.2,145, ,0,0,0,1,0,0,0
2002,119,,5.9,188, PG,0,0,1,0,0,0,0
2002,110,,6.2,27, ,0,0,0,1,0,0,0
2002,6,,7.1,5, ,0,0,0,0,0,0,1
2002,85,,5.5,76, ,0,0,0,1,0,0,0
2002,74,,4.1,43, ,0,0,0,1,0,0,0
2002,91,,4.8,12, ,0,0,1,1,0,0,0
2002,13,,7.8,6, ,0,0,0,0,0,0,1
2002,124,,6.4,232, ,0,0,1,1,0,0,0
2002,95,,9.5,52, ,0,0,0,0,0,0,0
2002,90,,7.1,280, ,0,0,0,1,0,0,0
2002,87,,8,115, ,0,0,1,0,0,0,0
2002,113,3000000,4.6,504, R,0,0,1,0,1,0,0
2002,102,,4.4,11, ,0,0,0,0,0,0,0
2002,93,,8.8,25, ,0,0,0,0,0,0,0
2002,80,16000000,2.9,3903, PG,0,0,1,0,0,0,0
2002,73,,9.4,5, ,0,0,0,0,1,0,0
2002,90,,8.6,17, ,0,0,0,1,0,0,0
2002,94,,7.4,64, ,0,0,0,1,0,0,0
2002,93,1700000,6.8,3324, R,0,0,0,1,0,0,0
2002,14,,9.1,13, ,0,0,0,0,0,0,1
2002,22,,6.2,6, ,0,0,0,0,0,0,1
2002,9,,7.3,14, ,0,0,1,0,0,0,1
2002,12,,6.4,12, ,0,0,0,1,0,1,1
2002,7,,7.7,10, ,0,0,0,0,0,0,1
2002,109,,6.4,82, ,0,0,0,1,0,0,0
2002,70,,5.2,15, ,0,0,1,1,0,0,0
2002,93,,6.9,42, ,0,0,0,1,0,0,0
2002,90,,7.5,40, ,0,0,0,1,0,0,0
2002,90,,6.7,43, ,0,0,0,1,1,0,0
2002,93,,6.5,172, ,0,0,0,1,0,1,0
2002,102,7500000,5.9,1096, R,0,0,1,1,0,1,0
2002,88,,6,311, ,0,0,1,1,0,0,0
2002,106,,5.2,175, R,1,0,0,1,0,0,0
2002,14,,5.9,20, ,0,0,0,0,0,0,1
2002,72,600000,6.2,110, ,0,1,0,0,0,0,0
2002,91,,5.3,104, ,0,0,1,0,0,0,0
2002,158,,7,54, ,0,0,0,0,0,0,0
2002,95,,5.4,17, ,0,0,1,0,0,0,0
2002,15,,8.3,6, ,0,0,0,0,0,0,1
2002,92,,7.2,6, ,0,0,1,0,0,0,0
2002,84,,5.4,15, ,0,0,1,0,0,0,0
2002,17,,6.6,7, ,0,0,0,0,0,0,1
2002,16,,9.1,6, ,0,0,0,0,0,0,1
2002,6,,5.5,15, ,0,0,0,0,0,0,1
2002,40,,9.1,23, ,0,0,0,0,1,0,1
2002,29,,8.5,6, ,0,1,0,0,0,0,1
2002,27,,5,18, ,0,0,0,1,0,1,1
2002,90,,5.7,443, R,0,0,0,0,0,1,0
2002,116,,5.8,92, ,0,0,1,1,0,0,0
2002,13,16000,8.9,17, ,0,0,0,0,0,0,1
2002,85,,4.2,20, ,1,1,0,0,0,0,0
2002,104,,6.4,33, ,0,0,0,1,0,0,0
2002,115,,6.1,68, ,0,0,0,1,0,0,0
2002,56,,5.8,32, ,1,0,0,0,1,0,0
2002,59,,6.1,44, ,0,0,1,1,0,0,0
2002,124,,5.5,33, ,0,0,0,1,0,0,0
2002,152,,3.9,30, ,0,0,0,0,0,0,0
2002,13,,5.1,45, ,0,0,0,0,0,0,1
2002,93,,7.4,13, ,0,0,0,1,0,0,0
2002,108,,6.3,234, ,0,0,0,1,0,0,0
2002,90,,6.2,71, ,0,0,0,1,0,0,0
2002,86,,6.3,19, ,0,0,0,1,0,0,0
2002,98,,5.5,72, ,0,0,1,0,0,0,0
2002,110,,4.7,6, ,0,0,0,0,0,0,0
2002,92,,6.2,158, ,0,0,1,1,0,1,0
2002,96,,5.2,14, ,0,0,1,0,0,1,0
2002,115,,5.5,6, ,0,0,1,0,0,0,0
2002,100,,7.1,426, ,0,0,1,1,0,0,0
2002,22,130000,8.6,5, ,0,0,0,0,0,0,1
2002,91,,5.9,131, ,0,0,0,0,0,0,0
2002,70,,9.4,5, ,1,0,0,1,1,0,0
2002,17,,7.2,18, ,0,0,0,0,0,0,1
2002,105,,6.6,78, ,0,0,0,0,1,0,0
2002,15,,8.6,5, ,0,0,0,0,0,0,1
2002,97,,6.3,1580, R,0,0,0,1,0,0,0
2002,5,,5.6,10, ,0,0,0,0,0,0,1
2002,76,,5.5,24, ,0,0,1,1,0,0,0
2002,46,,3.8,9, ,0,0,0,0,1,0,0
2002,97,9000,7.9,9, ,0,0,1,0,0,0,0
2002,96,,5.8,32, ,0,0,1,0,0,0,0
2002,118,,5.7,9, ,0,0,0,0,0,0,0
2002,83,,4.8,53, R,0,0,0,1,0,0,0
2002,123,,7.8,204, ,0,0,0,1,0,0,0
2002,30,,8.7,19, ,0,0,1,1,0,0,1
2002,90,,8.2,70, ,0,0,1,1,0,0,0
2002,93,,3.6,24, R,1,0,0,0,0,0,0
2002,82,,4.3,63, ,1,0,1,0,0,0,0
2002,99,,6.9,24, ,0,0,1,1,0,0,0
2002,133,,4.9,9, ,0,0,1,0,0,1,0
2002,149,,6,133, ,0,0,0,1,0,1,0
2002,93,,6.6,27, R,0,0,1,0,0,0,0
2002,105,,2.6,31, ,1,0,1,0,0,0,0
2002,109,,6.1,42, ,0,0,0,1,0,0,0
2002,95,,6.6,44, ,0,0,0,0,1,0,0
2002,7,3000,6.7,13, ,0,0,1,0,1,0,1
2002,120,50000000,6,8358, R,0,0,0,0,0,0,0
2002,84,,6.8,8, ,0,0,1,0,0,0,0
2002,97,,6.6,98, ,0,0,0,1,0,0,0
2002,95,,5.7,19, ,0,0,0,0,0,0,0
2002,89,,9.6,9, ,0,0,1,1,0,0,0
2002,95,5000000,6.9,21675, PG,0,0,1,0,0,1,0
2002,15,12260,7.4,5, ,0,0,1,0,0,0,1
2002,90,,8.8,23, ,0,0,1,1,0,0,0
2002,92,,8.3,7, ,0,0,0,0,0,0,0
2002,12,,6,5, ,0,0,1,0,0,0,1
2002,80,60000,8.4,9, ,0,0,0,0,1,0,0
2002,84,,7,28, ,0,0,0,0,1,0,0
2002,92,3000000,5.9,2244, R,0,0,0,0,0,0,0
2002,124,,6.9,171, ,0,0,1,0,0,0,0
2002,12,,4.9,9, ,0,0,0,1,0,0,1
2002,12,,6.8,144, ,0,0,1,0,0,0,1
2002,53,,9.1,7, ,0,0,1,0,1,0,0
2002,92,,3.1,37, ,0,0,1,0,0,0,0
2002,100,,6.8,438, ,0,0,1,1,0,0,0
2002,10,,8.7,9, ,0,0,0,0,0,0,1
2002,90,75000,6.5,26, ,0,0,0,1,0,0,0
2002,75,,7.3,6, ,0,0,0,1,0,0,0
2002,94,,4.2,12, ,0,0,1,1,0,0,0
2002,89,3000000,6.9,575, PG,0,0,0,0,1,0,0
2002,105,7500000,7.3,7185, R,0,0,0,1,0,0,0
2002,110,,3.3,105, ,0,0,1,0,0,0,0
2002,102,,5.7,50, ,0,0,0,1,0,0,0
2002,14,,7.7,10, ,0,0,0,0,0,0,1
2002,90,,6.5,19, ,0,0,0,1,0,0,0
2002,91,,6.2,70, ,0,0,0,1,0,1,0
2002,75,,7.4,690, ,0,1,0,0,0,0,0
2002,6,,7.1,5, ,0,1,0,0,0,0,1
2002,78,7000,6.4,73, ,0,0,1,1,0,1,0
2002,97,,4.7,34, R,0,0,0,1,0,0,0
2002,96,,3.3,268, R,0,0,0,0,0,0,0
2002,91,,5.2,730, R,0,0,0,1,0,0,0
2002,94,,5.8,66, R,0,0,1,0,0,0,0
2002,16,,7.9,8, ,0,0,0,0,0,1,1
2002,97,,4.2,71, PG-13,0,0,1,0,0,1,0
2002,99,25000000,4.7,2364, PG-13,0,0,0,1,0,0,0
2002,95,,6.2,11, ,0,0,1,0,0,0,0
2002,101,27000000,7.5,18318, PG-13,0,0,1,1,0,0,0
2002,110,,7.3,32, ,0,0,0,0,0,0,0
2002,95,,8.2,11, ,0,0,0,1,0,0,0
2002,132,10000000,7.4,1651, PG,0,0,0,1,0,0,0
